dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
23 August,Jammu and Kashmir,32647,3.7586029836724637,24832,617,9,666,5.284456081885265,596.7142857142857,5.565103854403986,12603,868594,63837.54020190617,48.947841885241566,926.2607376572064,10722.42857142857,10.714285714285714
24 August,Jammu and Kashmir,33075,3.7677880606400285,25205,624,7,428,4.631032244103008,597.5714285714286,5.467473564510437,9242,877836,64516.783377136504,31.45597046078587,679.2431752303341,10929.57142857143,10.857142857142858
25 August,Jammu and Kashmir,33776,3.8030596975432567,25594,638,14,701,6.811777281119425,635.7142857142857,5.782224532224532,10291,888127,65273.123078099,51.520175918249755,756.3397009624939,10994.285714285714,11.0
26 August,Jammu and Kashmir,34480,3.81974947849563,26193,657,19,704,4.838487972508591,635.1428571428571,5.550353919328864,14550,902677,66342.47908324955,51.7406616925076,1069.3560051505476,11443.285714285714,12.142857142857142
27 August,Jammu and Kashmir,35135,3.8389425125597394,26721,671,14,655,5.2195394055303215,631.1428571428571,5.399459809588991,12549,915226,67264.77107697011,48.13939404629613,922.2919937205652,11689.0,13.285714285714286
28 August,Jammu and Kashmir,35831,3.853902141797699,27372,678,7,696,4.797683876749155,637.1428571428571,5.2413857941992195,14507,929733,68330.96678602297,51.15269962782001,1066.195709052852,12156.0,12.142857142857142
29 August,Jammu and Kashmir,36377,3.853573324039361,28020,685,7,546,3.832116788321168,628.0,4.996022275258552,14248,943981,69378.12722323155,40.12841091492777,1047.1604372085912,12570.0,11.0
30 August,Jammu and Kashmir,37163,3.884364812335312,28510,694,9,786,6.163739021329987,645.1428571428571,5.123725025244217,12752,956733,70315.33875434357,57.76727285555536,937.2115311120126,12591.285714285714,11.0
30 January,Odisha,,,,,,,,,,,,,,,,
31 January,Odisha,,,,,,,,,,,,,,,,
01 February,Odisha,,,,,,,,,,,,,,,,
02 February,Odisha,,,,,,,,,,,,,,,,
03 February,Odisha,,,,,,,,,,,,,,,,
04 February,Odisha,,,,,,,,,,,,,,,,
05 February,Odisha,,,,,,,,,,,,,,,,
06 February,Odisha,,,,,,,,,,,,,,,,
07 February,Odisha,,,,,,,,,,,,,,,,
08 February,Odisha,,,,,,,,,,,,,,,,
09 February,Odisha,,,,,,,,,,,,,,,,
10 February,Odisha,,,,,,,,,,,,,,,,
11 February,Odisha,,,,,,,,,,,,,,,,
12 February,Odisha,,,,,,,,,,,,,,,,
13 February,Odisha,,,,,,,,,,,,,,,,
14 February,Odisha,,,,,,,,,,,,,,,,
15 February,Odisha,,,,,,,,,,,,,,,,
16 February,Odisha,,,,,,,,,,,,,,,,
17 February,Odisha,,,,,,,,,,,,,,,,
18 February,Odisha,,,,,,,,,,,,,,,,
19 February,Odisha,,,,,,,,,,,,,,,,
20 February,Odisha,,,,,,,,,,,,,,,,
21 February,Odisha,,,,,,,,,,,,,,,,
22 February,Odisha,,,,,,,,,,,,,,,,
23 February,Odisha,,,,,,,,,,,,,,,,
24 February,Odisha,,,,,,,,,,,,,,,,
25 February,Odisha,,,,,,,,,,,,,,,,
26 February,Odisha,,,,,,,,,,,,,,,,
27 February,Odisha,,,,,,,,,,,,,,,,
28 February,Odisha,,,,,,,,,,,,,,,,
29 February,Odisha,,,,,,,,,,,,,,,,
01 March,Odisha,,,,,,,,,,,,,,,,
02 March,Odisha,,,,,,,,,,,,,,,,
03 March,Odisha,,,,,,,,,,,,,,,,
04 March,Odisha,,,,,,,,,,,,,,,,
05 March,Odisha,,,,,,,,,,,,,,,,
06 March,Odisha,,,,,,,,,,,,,,,,
07 March,Odisha,,,,,,,,,,,,,,,,
08 March,Odisha,,,,,,,,,,,,,,,,
09 March,Odisha,,,,,,,,,,,,,,,,
10 March,Odisha,,,,,,,,,,,,,,,,
11 March,Odisha,,,,,,,,,,,,,,,,
12 March,Odisha,,,,,,,,,,,,,,,,
13 March,Odisha,,,,,,,,,,,,,,,,
14 March,Odisha,,,,,,,,,,,,,,,,
15 March,Odisha,,,,,,,,,,,,,,,,
16 March,Odisha,1,,,,,1,,1.0,,,,,0.021572025087229718,,,
17 March,Odisha,1,,,,,,,1.0,,,,,,,,
18 March,Odisha,1,,,,,,,1.0,,,,,,,,
19 March,Odisha,2,,,,,1,,1.0,,,,,0.021572025087229718,,,
20 March,Odisha,2,,,,,,,1.0,,,,,,,,
21 March,Odisha,2,,,,,,,1.0,,,,,,,,
22 March,Odisha,2,,,,,,,1.0,,,,,,,,
23 March,Odisha,2,,,,,,,1.0,,,,,,,,
24 March,Odisha,2,,,,,,,1.0,,,,,,,,
25 March,Odisha,2,,,,,,,1.0,,,,,,,,
26 March,Odisha,3,,,,,1,,1.0,,,,,0.021572025087229718,,,
27 March,Odisha,3,,,,,,,1.0,,,,,,,,
28 March,Odisha,3,,,,,,,1.0,,,,,,,,
29 March,Odisha,3,,,,,,,1.0,,,,,,,,
30 March,Odisha,3,,,,,,,1.0,,,,,,,,
31 March,Odisha,4,,,,,1,,1.0,,,,,0.021572025087229718,,,
01 April,Odisha,5,,1,,,1,,1.0,,,,,0.021572025087229718,,,
02 April,Odisha,5,,1,,,,,1.0,,,,,,,,
03 April,Odisha,20,1.4336917562724014,2,,,15,1.075268817204301,5.666666666666667,1.075268817204301,1395,1395,30.09297499668546,0.32358037630844577,30.09297499668546,1395.0,
04 April,Odisha,21,1.5053763440860215,2,,,1,,4.5,1.075268817204301,,1395,30.09297499668546,0.021572025087229718,,1395.0,
05 April,Odisha,39,2.795698924731183,2,,,18,,7.2,1.075268817204301,,1395,30.09297499668546,0.3882964515701349,,1395.0,
06 April,Odisha,40,2.867383512544803,2,,,1,,6.166666666666667,1.075268817204301,,1395,30.09297499668546,0.021572025087229718,,1395.0,
07 April,Odisha,42,1.7206063088897992,2,1,1,2,0.19120458891013384,6.333333333333333,0.6964358869315854,1046,2441,52.657313237927745,0.043144050174459436,22.564338241242286,1220.5,1.0
08 April,Odisha,42,1.7206063088897992,2,1,,,,7.4,0.6964358869315854,,2441,52.657313237927745,,,1220.5,1.0
09 April,Odisha,48,1.4773776546629733,2,1,,6,0.7425742574257426,7.166666666666667,0.7079101261926747,808,3249,70.08750950840935,0.1294321505233783,17.430196270481613,1083.0,1.0
10 April,Odisha,50,1.4096419509444602,12,1,,2,0.6711409395973155,5.0,0.4646840148698885,298,3547,76.51597298440382,0.043144050174459436,6.428463475994456,717.3333333333334,1.0
11 April,Odisha,54,1.520698394818361,12,1,,4,100.0,5.5,0.6493506493506493,4,3551,76.60226108475273,0.08628810034891887,0.08628810034891887,539.0,1.0
12 April,Odisha,54,1.3982392542723978,12,1,,,,3.0,0.6493506493506493,311,3862,83.31116088688118,,6.7088998021284425,493.4,1.0
13 April,Odisha,55,1.3189448441247003,18,1,,1,0.3246753246753247,3.0,0.6087662337662337,308,4170,89.95534461374793,0.021572025087229718,6.644183726866753,462.5,1.0
14 April,Odisha,60,1.267427122940431,18,1,,5,0.8865248226950354,3.6,0.9081735620585267,564,4734,102.12196676294549,0.10786012543614859,12.166622149197561,382.1666666666667,
15 April,Odisha,60,1.083619288423334,19,1,,,,3.6,0.9081735620585267,803,5537,119.44430290799096,,17.322336145045465,442.2857142857143,
16 April,Odisha,60,0.891000891000891,19,1,,,,3.0,1.0221465076660987,1197,6734,145.26601693740494,,25.821714029413975,497.85714285714283,
17 April,Odisha,60,0.7918701332981392,21,1,,,,3.3333333333333335,1.1415525114155252,843,7577,163.45123408593957,,18.185217148534655,575.7142857142857,
18 April,Odisha,61,0.7077387167884905,24,1,,1,0.09596928982725528,2.3333333333333335,0.3657262277951933,1042,8619,185.92928422683295,0.021572025087229718,22.478050140893366,724.0,
19 April,Odisha,61,0.6295149638802889,24,1,,,,2.3333333333333335,0.3657262277951933,1071,9690,209.03292309525597,,23.10363886842303,832.5714285714286,
20 April,Odisha,74,0.6954233624659336,24,1,,13,1.3669821240799158,6.333333333333333,0.7430582714118107,951,10641,229.54791895321145,0.28043632613398634,20.514995857955462,924.4285714285714,
21 April,Odisha,79,0.672454885938032,30,1,,5,0.45167118337850043,6.333333333333333,0.6129032258064516,1107,11748,253.42815072477475,0.10786012543614859,23.8802317715633,1002.0,
22 April,Odisha,83,0.6025408348457351,32,1,,4,0.1973359644795264,5.75,0.44860542227423444,2027,13775,297.15464557658936,0.08628810034891887,43.72649485181464,1176.857142857143,
23 April,Odisha,89,0.5568068068068068,33,1,,6,0.27161611588954276,5.8,0.39531079607415487,2209,15984,344.80724899427986,0.1294321505233783,47.65260341769045,1321.4285714285713,
24 April,Odisha,94,0.5092642756528335,33,1,,5,0.2021018593371059,5.666666666666667,0.34658511722731905,2474,18458,398.1764390600862,0.10786012543614859,53.36919006580633,1554.4285714285713,
25 April,Odisha,100,0.48546045924559444,34,1,,6,0.2802428771602055,6.5,0.35750297919149326,2141,20599,444.362144771845,0.1294321505233783,46.18570571175883,1711.4285714285713,
26 April,Odisha,103,0.451437587657784,35,1,,3,0.13531799729364005,6.0,0.3199756209050739,2217,22816,492.1873243902333,0.06471607526168915,47.82517961838829,1875.142857142857,
27 April,Odisha,118,0.47006333904314224,37,1,,15,0.6558810668998688,6.285714285714286,0.3042456091826857,2287,25103,541.5225457647276,0.32358037630844577,49.33522137449437,2066.0,
28 April,Odisha,118,0.442162850826245,38,1,,,,6.5,0.2920254586297267,1584,26687,575.6926335028995,,34.17008773817187,2134.1428571428573,
29 April,Odisha,125,0.4294352068159956,39,1,,7,0.28913672036348614,7.0,0.3054767619463234,2421,29108,627.9185062390827,0.15100417561060803,52.22587273618315,2190.4285714285716,
30 April,Odisha,143,0.45116102978293793,41,1,,18,0.6955177743431221,9.0,0.3822197055492639,2588,31696,683.7469071648331,0.3882964515701349,55.828400925750515,2244.5714285714284,
01 May,Odisha,154,0.4511762810183693,55,1,,11,0.45137464095199015,10.0,0.4258037044922291,2437,34133,736.317932302412,0.2372922759595269,52.57102513757883,2239.285714285714,
02 May,Odisha,160,0.4372420954827426,56,1,,6,0.24390243902439024,10.0,0.4163775156141568,2460,36593,789.3851140169971,0.1294321505233783,53.06718171458511,2284.8571428571427,
03 May,Odisha,162,0.41905944435821824,60,1,,2,0.09685230024213075,9.833333333333334,0.413802777388133,2065,38658,833.9313458221264,0.043144050174459436,44.54623180512937,2263.1428571428573,
04 May,Odisha,169,0.41091227387667767,60,1,,7,0.2834008097165992,8.5,0.3531611384253168,2470,41128,887.2142477875839,0.15100417561060803,53.282901965457405,2289.285714285714,
05 May,Odisha,177,0.3963011889035667,60,2,1,8,0.2263083451202263,8.428571428571429,0.32821539830885627,3535,44663,963.4713564709409,0.17257620069783774,76.25710868335706,2568.0,1.0
06 May,Odisha,205,0.43199730265098835,61,2,,28,1.0032246506628448,11.428571428571429,0.43606235691703915,2791,47454,1023.6788784893992,0.6040167024424321,60.20752201845815,2620.8571428571427,1.0
07 May,Odisha,219,0.43354317614918636,62,2,,14,0.45751633986928103,10.857142857142858,0.40386863641194604,3060,50514,1089.689275256322,0.30200835122121605,66.01039676692294,2688.285714285714,1.0
08 May,Odisha,270,0.509683995922528,63,2,,51,2.073170731707317,16.571428571428573,0.6156785733241336,2460,52974,1142.756456970907,1.1001732794487158,53.06718171458511,2691.5714285714284,1.0
09 May,Odisha,352,0.6249778061858599,68,3,1,82,2.4492234169653524,27.428571428571427,0.9731866795073243,3348,56322,1214.9795969629522,1.768906057152837,72.2231399920451,2818.4285714285716,1.0
10 May,Odisha,377,0.6306457009033122,68,3,,25,0.7229612492770388,30.714285714285715,1.0178960325726731,3458,59780,1289.5756597145926,0.539300627180743,74.59606275164037,3017.4285714285716,1.0
11 May,Odisha,415,0.6537698100129179,85,3,,38,1.0275824770146025,35.142857142857146,1.1006711409395973,3698,63478,1369.349008487168,0.8197369533147293,79.7733487725755,3192.8571428571427,1.0
12 May,Odisha,437,0.6421088205474823,116,3,,22,0.48045424765232586,37.142857142857146,1.1113960844661024,4579,68057,1468.127311361593,0.4745845519190538,98.77830287442488,3342.0,1.0
13 May,Odisha,538,0.739457914123921,143,3,,101,2.149393487976165,47.57142857142857,1.316101493953047,4699,72756,1569.4942572464854,2.1787745338102016,101.36694588489244,3614.5714285714284,1.0
14 May,Odisha,672,0.8710304601425793,158,3,,134,3.0496131087847065,64.71428571428571,1.700705811683436,4394,77150,1664.2817354797728,2.8906513616887826,94.78747823328739,3805.1428571428573,1.0
15 May,Odisha,737,0.8996691854148611,166,3,,65,1.3629691759278675,66.71428571428571,1.6134047331145276,4769,81919,1767.1587231207714,1.4021816306699317,102.87698764099854,4135.0,1.0
16 May,Odisha,737,0.8555839331321106,196,3,,,,64.16666666666667,1.504082509669102,4221,86140,1858.214241013968,,91.05551789319665,4259.714285714285,
17 May,Odisha,828,0.9076658298893919,220,4,1,91,1.7902813299232736,75.16666666666667,1.6567482183528028,5083,91223,1967.8648445323568,1.9630542829379045,109.65060351838866,4491.857142857143,1.0
18 May,Odisha,876,0.9147296535304805,277,4,,48,1.0565705480959717,76.83333333333333,1.6424983076210495,4543,95766,2065.8665545036415,1.0354572041870265,98.00170997128461,4612.571428571428,1.0
19 May,Odisha,978,0.9750553328946582,307,5,1,102,2.248677248677249,90.16666666666667,1.9304881530117042,4536,100302,2163.7172602993155,2.2003465588974316,97.850705795674,4606.428571428572,1.0
20 May,Odisha,1052,0.9932586815718413,343,6,1,74,1.3186029935851746,85.66666666666667,1.7762725921830183,5612,105914,2284.7794650888486,1.5963298564549993,121.06220478953318,4736.857142857143,1.0
21 May,Odisha,1103,1.0172273867492991,393,7,1,51,2.0254169976171563,71.83333333333333,1.5926979786408484,2518,108432,2339.097824258493,1.1001732794487158,54.31835916964443,4468.857142857143,1.0
22 May,Odisha,1189,1.0481588899565397,436,7,,86,1.7182817182817183,75.33333333333333,1.6558596182730703,5005,113437,2447.0658098200774,1.8551941575017559,107.96798556158474,4502.571428571428,1.0
23 May,Odisha,1269,1.0713742971480675,497,7,,80,1.597125174685566,76.0,1.6467529251532222,5009,118446,2555.1200834820115,1.7257620069783774,108.05427366193366,4615.142857142857,1.0
24 May,Odisha,1336,1.0788636400342393,550,7,,67,1.2435040831477358,72.57142857142857,1.5577565852013124,5388,123834,2671.350154652005,1.4453256808443913,116.23007116999372,4658.714285714285,1.0
25 May,Odisha,1438,1.1254069621838216,649,7,,102,2.5875190258751903,80.28571428571429,1.7557013433302093,3942,127776,2756.3870775458645,2.2003465588974316,85.03692289385955,4572.857142857143,1.0
26 May,Odisha,1517,1.152779360917968,733,7,,79,2.0686043466876147,77.0,1.7224299364075033,3819,131595,2838.770641353995,1.704189981891148,82.3835638081303,4470.428571428572,1.0
27 May,Odisha,1593,1.1689684018961797,812,7,,76,1.624278692028211,77.28571428571429,1.7819499341238472,4679,136274,2939.7061467371427,1.6394739066294586,100.93550538314786,4337.142857142857,1.0
28 May,Odisha,1660,1.1915785544572934,887,7,,67,2.206124464932499,79.57142857142857,1.8038148903785745,3037,139311,3005.2203869270593,1.4453256808443913,65.51424018991666,4411.285714285715,
29 May,Odisha,1723,1.200111443894964,977,9,2,63,1.4792204742897395,76.28571428571429,1.7721434971625791,4259,143570,3097.0956417735706,1.3590375804954724,91.87525484651137,4304.714285714285,2.0
30 May,Odisha,1819,1.23330395281036,1050,9,,96,2.4489795918367347,78.57142857142857,1.8936785566726346,3920,147490,3181.6579801155112,2.070914408374053,84.5623383419405,4149.142857142857,2.0
31 May,Odisha,1948,1.2804753797713813,1126,9,,129,2.779573367808662,87.42857142857143,2.1627734388804467,4641,152131,3281.7737485453445,2.782791236252634,100.11576842983312,4042.4285714285716,2.0
01 June,Odisha,2104,1.3514034298927355,1245,9,,156,4.383253722955886,95.14285714285714,2.3858995486135988,3559,155690,3358.5485858307948,3.3652359136078362,76.77483728545057,3987.714285714286,2.0
02 June,Odisha,2245,1.4069325111081865,1325,9,,141,3.6368326025277278,104.0,2.6026026026026026,3877,159567,3442.1833270939846,3.0416555372993903,83.63474126318962,3996.0,2.0
03 June,Odisha,2388,1.466011013499825,1416,9,,143,4.302045728038508,113.57142857142857,2.986812939099072,3324,162891,3513.8887384839363,3.08479958747385,71.70541138995159,3802.4285714285716,2.0
04 June,Odisha,2478,1.4943554612118872,1481,9,,90,3.068530514831231,116.85714285714286,3.0852789197752046,2933,165824,3577.159488064781,1.9414822578506747,63.270749580844765,3787.5714285714284,2.0
05 June,Odisha,2608,1.54310395834566,1604,10,1,130,4.080351537978657,126.42857142857143,3.4787735849056602,3186,169010,3645.887959992695,2.8043632613398635,68.72847192791389,3634.285714285714,1.0
06 June,Odisha,2781,1.6112585313850682,1716,10,,173,4.821627647714604,137.42857142857142,3.831448144017843,3588,172598,3723.288386005675,3.7319603400907413,77.40042601298023,3586.8571428571427,1.0
07 June,Odisha,2856,1.6218242115185861,1894,11,1,75,2.142857142857143,129.71428571428572,3.788542579379981,3500,176098,3798.790473810979,1.617901881542229,75.50208780530401,3423.8571428571427,1.0
08 June,Odisha,2994,1.6687567929102918,1993,11,,138,4.16038589086524,127.14285714285714,3.75131717597471,3317,179415,3870.34488102532,2.976939462037701,71.55440721434098,3389.285714285714,1.0
09 June,Odisha,3140,1.7216422493201158,2133,11,,146,4.917480633209835,127.85714285714286,3.92251391506333,2969,182384,3934.392223509305,3.149515662735539,64.04734248398503,3259.5714285714284,1.0
10 June,Odisha,3250,1.7529571037912417,2282,11,,110,3.646005966191581,123.14285714285714,3.8294091514882274,3017,185401,3999.475023197477,2.3729227595952693,65.08279968817206,3215.714285714286,1.0
11 June,Odisha,3386,1.79397381624749,2354,12,1,136,4.069419509275883,129.71428571428572,3.9617784371045857,3342,188743,4071.568731038999,2.9337954118632417,72.09370784152172,3274.1428571428573,1.0
12 June,Odisha,3498,1.8164257228315055,2474,13,1,112,2.921993216801461,127.14285714285714,3.776627344479335,3833,192576,4154.2543031983505,2.4160668097697284,82.68557215935151,3366.5714285714284,1.0
13 June,Odisha,3723,1.8950808323492283,2594,13,,225,5.798969072164948,134.57142857142858,3.9483611367256266,3880,196456,4237.953760536801,4.853705644626687,83.69945733845131,3408.285714285714,1.0
14 June,Odisha,3909,1.9543631945763797,2708,14,1,186,5.227655986509275,150.42857142857142,4.402910185649774,3558,200014,4314.707025797165,4.012396666224728,76.75326526036334,3416.5714285714284,1.0
15 June,Odisha,4055,2.0023405904806113,2854,14,,146,5.842336934773909,151.57142857142858,4.593471296216123,2499,202513,4368.615516490152,3.149515662735539,53.908490692987066,3299.714285714286,1.0
16 June,Odisha,4163,2.0257808964433264,2974,14,,108,3.6144578313253013,146.14285714285714,4.4253147034649825,2988,205501,4433.072727450794,2.32977870942081,64.4572109606424,3302.4285714285716,1.0
17 June,Odisha,4338,2.0808549829233662,3047,14,,175,5.89027263547627,155.42857142857142,4.715877075115946,2971,208472,4497.163213984954,3.775104390265201,64.0904865341595,3295.8571428571427,1.0
18 June,Odisha,4512,2.12605548854041,3144,14,,174,4.637526652452026,160.85714285714286,4.7953664665048334,3752,212224,4578.10145211224,3.7535323651779713,80.93823812728591,3354.4285714285716,1.0
19 June,Odisha,4677,2.1592099978301715,3297,14,,165,3.7645448323066395,168.42857142857142,4.906162872955766,4383,216607,4672.6516380695675,3.5593841393929035,94.55018595732786,3433.0,1.0
20 June,Odisha,4856,2.2095425300536005,3534,15,1,179,5.6520366277233975,161.85714285714286,4.858907281928124,3167,219774,4740.970241520824,3.86139249061412,68.31860345125652,3331.1428571428573,1.0
21 June,Odisha,5160,2.2994447464817602,3720,19,4,304,6.568712186689715,178.71428571428572,5.129571920616697,4628,224402,4840.805573624523,6.557895626517834,99.83533210369914,3484.0,2.5
22 June,Odisha,5303,2.327306240674098,3863,21,2,143,4.135338345864661,178.28571428571428,4.923659604686946,3458,227860,4915.401636376164,3.08479958747385,74.59606275164037,3621.0,2.3333333333333335
23 June,Odisha,5470,2.364321651480835,3988,24,3,167,4.776887871853547,186.71428571428572,5.055115064784374,3496,231356,4990.817436081119,3.602528189567363,75.41579970495509,3693.5714285714284,2.5
24 June,Odisha,5752,2.4411463881473687,4123,24,,282,6.60266916413018,202.0,5.207144172343951,4271,235627,5082.951555228677,6.083311074598781,92.13411914755812,3879.285714285714,2.5
25 June,Odisha,5962,2.4860830223297126,4291,24,,210,5.01432664756447,207.14285714285714,5.2553368852161935,4188,239815,5173.295196293995,4.530125268318241,90.34364106531807,3941.5714285714284,2.5
26 June,Odisha,6180,2.5266979573813924,4422,24,,218,4.567358055730149,214.71428571428572,5.371502090704406,4773,244588,5276.2584720353425,4.702701469016079,102.96327574134745,3997.285714285714,2.5
27 June,Odisha,6350,2.54099607045962,4606,25,1,170,3.1990967256304104,213.42857142857142,4.958842272968667,5314,249902,5390.892213348881,3.667244264829052,114.63374131353874,4304.0,2.5
28 June,Odisha,6614,2.585522792395889,4743,28,3,264,4.4692737430167595,207.71428571428572,4.629541185086127,5907,255809,5518.318165539147,5.695014623028646,127.42595219026595,4486.714285714285,2.25
29 June,Odisha,6859,2.6337413795751607,4946,30,2,245,5.304178393591687,222.28571428571428,4.777695897813805,4619,260428,5617.959349417061,5.285146146371281,99.64118387791407,4652.571428571428,2.25
30 June,Odisha,7065,2.6617086926545883,5189,32,2,206,4.117529482310614,227.85714285714286,4.680851063829787,5003,265431,5725.884190928472,4.443837167969322,107.92484151141028,4867.857142857143,2.0
01 July,Odisha,7316,2.702842491816845,5353,33,1,251,4.783685915761388,223.42857142857142,4.462069555790134,5247,270678,5839.072606561166,5.41457829689466,113.18841563269433,5007.285714285715,1.8
02 July,Odisha,7545,2.746912681307159,5502,35,2,229,5.733600400600901,226.14285714285714,4.541412054967439,3994,274672,5925.2312747595615,4.939993744975606,86.1586681983955,4979.571428571428,1.8333333333333333
03 July,Odisha,8106,2.8793384554725545,5705,37,2,561,8.188585607940446,275.14285714285717,5.214566129687288,6851,281523,6073.021218632172,12.101906073935872,147.78994387261082,5276.428571428572,1.8571428571428572
04 July,Odisha,8601,2.9959246229405414,5934,43,6,495,8.891683132746541,321.57142857142856,6.053027858448962,5567,287090,6193.11268229278,10.67815241817871,120.09146366060784,5312.571428571428,2.5714285714285716
05 July,Odisha,9070,3.101840927200785,6224,46,3,469,8.82076358848975,350.85714285714283,6.710749221268922,5317,292407,6307.81113968158,10.11727976591074,114.69845738880042,5228.285714285715,2.5714285714285716
06 July,Odisha,9526,3.2048823485873084,6486,48,2,456,9.44686140459913,381.0,7.2461011791555725,4827,297234,6411.939304777638,9.836843439776752,104.12816509605786,5258.0,2.5714285714285716
07 July,Odisha,10097,3.3347645154897947,6703,54,6,571,10.295708618824378,433.14285714285717,8.118021901523468,5546,302780,6531.577755911414,12.31762632480817,119.63845113377602,5335.571428571428,3.142857142857143
08 July,Odisha,10624,3.44155128960991,7006,61,7,527,8.905035484961136,472.57142857142856,8.700683850604944,5918,308698,6659.2410003776395,11.368457220970061,127.66324446622548,5431.428571428572,4.0
09 July,Odisha,11201,3.5560197722445688,7407,67,6,577,9.174749562728573,522.2857142857143,9.068584893960065,6289,314987,6794.907466151228,12.447058475331549,135.6664657735877,5759.285714285715,4.571428571428571
10 July,Odisha,11956,3.7194774812330644,7972,73,6,755,11.69454770755886,550.0,9.644288577154308,6456,321443,6934.176460114382,16.28687894085844,139.26899396315505,5702.857142857143,5.142857142857143
11 July,Odisha,12526,3.827210285742221,8360,79,6,570,9.751924721984603,560.7142857142857,9.76416737151102,5845,327288,7060.26494674924,12.29605429972094,126.0884866348577,5742.571428571428,5.142857142857143
12 July,Odisha,13121,3.922254406968645,8750,84,5,595,8.219367315927615,578.7142857142857,9.617758784425451,7239,334527,7216.424836355696,12.835354926901683,156.15988960645595,6017.142857142857,5.428571428571429
13 July,Odisha,13737,4.022111806334307,9255,91,7,616,8.787446504992868,601.5714285714286,9.504999661422477,7010,341537,7367.644732217176,13.288367453733507,151.21989586148032,6329.0,6.142857142857143
14 July,Odisha,14280,4.112595254963626,9864,96,5,543,9.544735454385657,597.5714285714286,9.41142060027899,5689,347226,7490.367982938426,11.713609622365738,122.72325072124987,6349.428571428572,6.0
15 July,Odisha,14898,4.210567965994393,10476,101,5,618,9.366474689299787,610.5714285714286,9.471258254664717,6598,353824,7632.7002044639685,13.331511503907967,142.33222152554168,6446.571428571428,5.714285714285714
16 July,Odisha,15392,4.252873563218391,10877,103,2,494,6.101778656126482,598.7142857142857,8.92975092152643,8096,361920,7807.34731957018,10.656580393091481,174.6471151062118,6704.714285714285,5.142857142857143
17 July,Odisha,16110,4.357139379777031,11330,109,6,718,9.183934510104887,593.4285714285714,8.601304482865721,7818,369738,7975.997411702142,15.488714012630938,168.65009213196194,6899.285714285715,5.142857142857143
18 July,Odisha,16701,4.419504992153864,11937,112,3,591,7.247087676272225,596.4285714285714,8.250172907815433,8155,377893,8151.9172762885,12.749066826552765,175.91986458635836,7229.285714285715,4.714285714285714
19 July,Odisha,17437,4.516164122433969,12453,119,7,736,8.965769277622123,616.5714285714286,8.368395540475037,8209,386102,8329.002030229569,15.877010464201073,177.08475394106875,7367.857142857143,5.0
20 July,Odisha,18110,4.601094506633604,12910,125,6,673,8.973333333333333,624.7142857142857,8.399116489004129,7500,393602,8490.792218383793,14.517972883705601,161.7901881542229,7437.857142857143,4.857142857142857
21 July,Odisha,18757,4.670056069554133,13310,133,8,647,8.045262372544144,639.5714285714286,8.227057223712743,8042,401644,8664.274444135293,13.957100231437629,173.4822257515014,7774.0,5.285714285714286
22 July,Odisha,19835,4.826961873450128,13750,139,6,1078,11.620135819769322,705.2857142857143,8.646688967896736,9277,410921,8864.398120869524,23.25464304403364,200.12367673423012,8156.714285714285,5.428571428571429
23 July,Odisha,21099,5.000580663663016,14393,145,6,1264,11.48047229791099,815.2857142857143,9.509923180750196,11010,421931,9101.906117079923,27.267039710258366,237.5079962103992,8573.0,6.0
24 July,Odisha,22693,5.233891018455734,15201,153,8,1594,13.68592770670559,940.4285714285714,10.31171679197995,11647,433578,9353.155493270888,34.385807989044174,251.24937619096454,9120.0,6.285714285714286
25 July,Odisha,24013,5.380328963435811,15929,163,10,1320,10.366763527841043,1044.5714285714287,10.687246046362068,12733,446311,9627.832088706584,28.47507311514323,274.676595435696,9774.0,7.285714285714286
26 July,Odisha,25389,5.54199772985244,16793,174,11,1376,11.652129731560674,1136.0,11.041684023438584,11809,458120,9882.57613296168,29.683106520028094,254.74404425509576,10288.285714285714,7.857142857142857
27 July,Odisha,26892,5.7529516715263975,17374,181,7,1503,16.11450627211322,1254.5714285714287,11.892477486627396,9327,467447,10083.77841095027,32.42275370610627,201.2022779885916,10549.285714285714,8.0
28 July,Odisha,28107,5.897893234849756,18061,189,8,1215,13.332601777680237,1335.7142857142858,12.480644989054408,9113,476560,10280.364275570195,26.21001048098411,196.58586461992442,10702.285714285714,8.0
29 July,Odisha,29175,5.98694875951653,18939,195,6,1068,9.934883720930232,1334.2857142857142,12.226891306339917,10750,487310,10512.263545257914,23.03892279316134,231.89926968771948,10912.714285714286,8.0
30 July,Odisha,30378,6.0727093903302025,19746,205,10,1203,9.305383663366337,1325.5714285714287,11.849515368996386,12928,500238,10791.14668558562,25.951146179937354,278.8831403277058,11186.714285714286,8.571428571428571
31 July,Odisha,31877,6.194845046281091,20518,214,9,1499,10.45692361353331,1312.0,11.338971541453176,14335,514573,11100.381665211058,32.33646560575735,309.23497962543803,11570.714285714286,8.714285714285714
01 August,Odisha,33479,6.33222875386792,21274,225,11,1602,11.333569154580827,1352.2857142857142,11.48828234037647,14135,528708,11405.30223981905,34.55838418974201,304.9205746079921,11771.0,8.857142857142858
